gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Enterocytes_4	Enterocytes_3	Proliferating epithelial cells	Enterocytes_2	Enterocytes_1_1	Enterocytes_1_0	TA	Enteroendocrine	Goblet	Tuft	Endothelial cells 1	Smooth muscle cells	Stromal cells 1.2	Endothelial cells 2	Stromal cells 1.1	Lymphatic endothelial cells	Oligodendrocytes	Proliferating cells	Mesothelial cells	Stromal cells 2	Inflammatory Monocytes	DCs	Bcells	Neutrophils	Cd4	Ilc3	Tregs	Cd8	Ilc1	Cd8 effector	Proliferating	gd-tcells	Ilc2	NK cells	Plasma cells
GDF9	O60383	False	GDF9_HUMAN		CPI-SC0FDB4B6D9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.011	0.0	0.009	0.0	0.012	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLXNC1	O60486	False	PLXC1_HUMAN		CPI-SS02B567BC7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.012	0.023	0.009	0.051	0.0	0.021	0.011	0.0	0.008	0.049	0.236	0.094	0.037	0.034	0.073	0.106	0.009	0.0	0.018	0.124	0.039	0.065	0.18	0.071
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0A4EE6FE1	0.089	0.037	0.154	0.02	0.025	0.014	0.176	0.14	0.111	0.099	0.191	0.187	0.079	0.305	0.223	0.188	0.093	0.167	0.127	0.18	0.068	0.024	0.013	0.0	0.005	0.146	0.0	0.029	0.029	0.0	0.057	0.034	0.037	0.0	0.0
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0F102AAC5	0.002	0.002	0.075	0.0	0.007	0.0	0.105	0.0	0.004	0.392	0.0	0.005	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0FC0CA5ED	0.002	0.002	0.075	0.0	0.007	0.0	0.105	0.0	0.004	0.392	0.0	0.005	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0DCA749B0	0.002	0.002	0.075	0.0	0.007	0.0	0.105	0.0	0.004	0.392	0.0	0.005	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0A874F65F	0.436	0.251	0.368	0.263	0.171	0.249	0.325	0.202	0.188	0.0	0.02	0.028	0.049	0.051	0.038	0.04	0.145	0.049	0.084	0.092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.006	0.037	0.0	0.0	0.0
NTF3	P20783	False	NTF3_HUMAN		CPI-SS05162C56B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.062	0.022	0.078	0.107	0.007	0.01	0.025	0.167	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COPA	P53621	False	COPA_HUMAN		CPI-SS065F7DA2A	0.642	0.422	0.638	0.261	0.174	0.196	0.635	0.605	0.674	0.186	0.43	0.474	0.642	0.457	0.591	0.476	0.458	0.676	0.414	0.725	0.443	0.563	0.341	0.066	0.339	0.439	0.5	0.422	0.382	0.474	0.614	0.301	0.455	0.294	0.456
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS09A3FA737	0.34	0.255	0.318	0.149	0.12	0.081	0.21	0.36	0.218	0.023	0.367	0.37	0.295	0.5	0.229	0.447	0.347	0.391	0.319	0.211	1.205	0.595	0.198	1.609	0.124	0.0	0.484	0.072	0.074	0.051	0.344	0.043	0.1	0.057	0.021
GLP2R	O95838	False	GLP2R_HUMAN		CPI-SS00EC753E6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086	0.005	0.0	0.008	0.0	0.013	0.0	0.0	0.205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C3	P01024	False	CO3_HUMAN		CPI-SS03E48EFEA	0.19	0.025	0.183	0.019	0.007	0.008	0.133	0.0	0.014	0.11	0.241	0.545	3.994	0.159	1.223	0.96	1.502	0.397	5.014	0.425	1.076	0.169	0.016	0.437	0.003	0.0	0.065	0.0	0.0	0.0	0.155	0.0	0.0	0.0	0.0
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-SS03E273233	0.0	0.005	0.0	0.008	0.005	0.0	0.001	0.416	0.006	0.0	0.019	0.091	0.023	0.004	0.033	0.068	0.0	0.024	0.026	0.003	0.195	0.085	0.068	0.0	0.209	0.0	0.667	0.292	0.387	0.317	0.301	0.173	0.644	0.774	0.174
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-SS079728E8B	0.013	0.013	0.013	0.0	0.007	0.0	0.023	0.0	0.0	0.023	0.0	0.004	0.18	0.0	0.006	0.004	0.0	0.003	0.024	0.003	0.17	0.085	0.0	0.009	0.0	0.0	0.0	0.002	0.005	0.0	0.03	0.0	0.021	0.0	0.0
ADORA1	P30542	False	AA1R_HUMAN		CPI-SS03E7587E4	0.0	0.0	0.006	0.011	0.005	0.004	0.008	0.0	0.0	0.082	0.0	0.0	0.01	0.0	0.023	0.0	0.0	0.0	0.323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AGT	P01019	False	ANGT_HUMAN		CPI-SS05996C8FD	0.001	0.002	0.004	0.005	0.0	0.0	0.0	0.105	0.064	0.657	0.002	0.195	0.009	0.0	0.32	0.005	0.0	0.035	0.0	0.266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C5	P01031	False	CO5_HUMAN		CPI-SS00581282E	0.002	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C5	P01031	False	CO5_HUMAN		CPI-SS0A7E3A1AF	0.002	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TSHB	P01222	False	TSHB_HUMAN		CPI-SS0C7833961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTHLH	P12272	False	PTHR_HUMAN		CPI-SS0483CE4ED	0.0	0.0	0.005	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.008	0.009	0.179	0.037	0.009	0.035	0.036	0.07	0.07	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNG	P01579	False	IFNG_HUMAN		CPI-SC09E5431A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.058	0.043	0.015	0.729	0.103	0.0	0.126	0.741	0.552	0.521	0.212	0.041	0.498	0.109
IL1B	P01584	False	IL1B_HUMAN		CPI-SS0C6448B94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.006	0.001	0.012	0.01	0.005	0.012	0.0	0.0	0.006	3.817	2.508	0.24	5.257	0.197	0.0	0.728	0.035	0.066	0.04	0.599	0.058	0.126	0.115	0.0
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS0F739D3DB	1.222	0.423	0.681	0.346	0.11	0.267	0.58	0.108	0.282	0.385	0.499	0.965	2.022	1.042	1.433	0.745	1.064	0.937	1.893	1.254	0.271	0.71	0.027	0.845	0.078	0.343	0.106	0.006	0.171	0.0	0.23	0.168	0.376	0.434	0.0
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS030BB46BB	1.222	0.423	0.681	0.346	0.11	0.267	0.58	0.108	0.282	0.385	0.499	0.965	2.022	1.042	1.433	0.745	1.064	0.937	1.893	1.254	0.271	0.71	0.027	0.845	0.078	0.343	0.106	0.006	0.171	0.0	0.23	0.168	0.376	0.434	0.0
APP	P05067	False	A4_HUMAN		CPI-SS0F66EA6BE	1.018	0.953	0.926	0.604	0.427	0.479	0.955	0.894	1.132	0.383	2.419	1.857	1.851	2.098	1.936	2.219	2.288	2.215	2.101	1.942	0.989	0.716	0.066	0.83	0.024	0.11	0.206	0.007	0.047	0.003	0.173	0.0	0.0	0.0	0.061
CSF2	P04141	False	CSF2_HUMAN		CPI-SS092E57263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.017	0.013	0.048	0.0	0.0	0.012	0.037	0.007	0.02	0.057	0.357	0.0	0.077	0.219	0.009	0.102	0.238	1.186	0.152	0.0
IL4	P05112	False	IL4_HUMAN		CPI-SS01AD399A0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.002	0.013	0.036	0.0	0.0	0.0	0.008	0.0	0.045	0.0	0.668	0.0	0.043
IL13	P35225	False	IL13_HUMAN		CPI-SS066FBE098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.01	0.0	0.022	0.0	0.44	0.0	0.0
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0186F8AED	0.008	0.004	0.034	0.011	0.007	0.017	0.018	0.0	0.0	0.0	0.31	0.485	0.193	0.115	0.311	0.012	0.368	0.202	0.097	0.372	0.206	0.328	0.034	0.024	0.057	0.0	0.0	0.023	0.092	0.013	0.149	0.066	0.109	0.0	0.0
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS0BCCDFA7A	0.34	0.255	0.318	0.149	0.12	0.081	0.21	0.36	0.218	0.023	0.367	0.37	0.295	0.5	0.229	0.447	0.347	0.391	0.319	0.211	1.205	0.595	0.198	1.609	0.124	0.0	0.484	0.072	0.074	0.051	0.344	0.043	0.1	0.057	0.021
IL13	P35225	False	IL13_HUMAN		CPI-SS0073098F3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.01	0.0	0.022	0.0	0.44	0.0	0.0
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0431D2256	0.008	0.004	0.034	0.011	0.007	0.017	0.018	0.0	0.0	0.0	0.31	0.485	0.193	0.115	0.311	0.012	0.368	0.202	0.097	0.372	0.206	0.328	0.034	0.024	0.057	0.0	0.0	0.023	0.092	0.013	0.149	0.066	0.109	0.0	0.0
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS047CD2E9F	0.008	0.004	0.034	0.011	0.007	0.017	0.018	0.0	0.0	0.0	0.31	0.485	0.193	0.115	0.311	0.012	0.368	0.202	0.097	0.372	0.206	0.328	0.034	0.024	0.057	0.0	0.0	0.023	0.092	0.013	0.149	0.066	0.109	0.0	0.0
IL6	P05231	False	IL6_HUMAN		CPI-SS0DC2A6D35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.166	0.308	0.971	0.548	0.176	0.09	0.094	0.168	0.213	0.041	0.18	0.052	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.0
PROS1	P07225	False	PROS_HUMAN		CPI-SS0C85BC9AF	0.018	0.003	0.011	0.003	0.0	0.003	0.005	0.0	0.004	0.0	0.47	0.767	0.722	0.719	0.939	1.18	0.825	0.604	0.236	0.542	0.06	0.062	0.005	0.014	0.032	0.0	0.181	0.003	0.009	0.018	0.056	0.154	0.081	0.0	0.0
PROS1	P07225	False	PROS_HUMAN		CPI-SS09C4988F8	0.018	0.003	0.011	0.003	0.0	0.003	0.005	0.0	0.004	0.0	0.47	0.767	0.722	0.719	0.939	1.18	0.825	0.604	0.236	0.542	0.06	0.062	0.005	0.014	0.032	0.0	0.181	0.003	0.009	0.018	0.056	0.154	0.081	0.0	0.0
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0B01CF3AB	0.0	0.0	0.001	0.003	0.0	0.0	0.008	0.0	0.0	0.0	0.002	0.0	0.007	0.003	0.003	0.0	0.006	0.006	0.129	0.0	1.41	0.345	0.097	0.237	0.022	0.0	0.24	0.006	0.0	0.0	0.142	0.0	0.0	0.0	0.0
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS05BE83BC6	0.0	0.0	0.001	0.003	0.0	0.0	0.008	0.0	0.0	0.0	0.002	0.0	0.007	0.003	0.003	0.0	0.006	0.006	0.129	0.0	1.41	0.345	0.097	0.237	0.022	0.0	0.24	0.006	0.0	0.0	0.142	0.0	0.0	0.0	0.0
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0DFA98A14	0.0	0.0	0.001	0.003	0.0	0.0	0.008	0.0	0.0	0.0	0.002	0.0	0.007	0.003	0.003	0.0	0.006	0.006	0.129	0.0	1.41	0.345	0.097	0.237	0.022	0.0	0.24	0.006	0.0	0.0	0.142	0.0	0.0	0.0	0.0
GRP	P07492	False	GRP_HUMAN		CPI-SS07AF9303D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.009	0.002	0.005	0.001	0.003	0.005	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD55	P08174	False	DAF_HUMAN		CPI-SS061A7E099	0.376	0.253	0.193	0.27	0.135	0.137	0.169	0.0	0.153	0.023	0.064	0.159	2.093	0.413	1.199	0.655	0.058	0.204	1.233	0.1	0.038	0.031	0.944	0.027	0.105	0.0	0.213	0.056	0.03	0.018	0.034	0.05	0.034	0.061	0.339
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0CBC7840D	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.236	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	2.239	1.979	2.032	2.544	2.239	1.068	2.678	2.441	2.477	2.541	2.075	1.947	1.777	3.144	1.125
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0822AEF5F	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.236	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	2.239	1.979	2.032	2.544	2.239	1.068	2.678	2.441	2.477	2.541	2.075	1.947	1.777	3.144	1.125
MET	P08581	False	MET_HUMAN		CPI-SS07F60834D	0.333	0.198	0.272	0.215	0.079	0.117	0.289	0.053	0.17	0.095	0.212	0.076	0.029	0.154	0.03	0.205	0.018	0.208	0.578	0.015	0.149	0.128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0
CD48	P09326	False	CD48_HUMAN		CPI-SS056FF4363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.301	0.503	0.295	0.057	0.416	0.068	0.503	0.548	0.548	0.908	0.643	0.396	0.123	0.517	0.294
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS0D954EA1C	0.02	0.001	0.006	0.014	0.0	0.008	0.008	0.0	0.005	0.0	0.008	1.391	0.339	0.009	0.509	0.003	0.03	0.096	0.064	0.432	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0
ALOX5	P09917	False	LOX5_HUMAN		CPI-SS080611C5B	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.03	0.004	0.215	0.0	0.0	0.0	0.0	0.009	0.0	0.011	0.0	0.158	0.0	0.0
CSF3	P09919	False	CSF3_HUMAN		CPI-SS08376F0E6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.104	0.129	0.375	0.013	0.1	0.037	0.039	0.008	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
APELA	P0DMC3	False	ELA_HUMAN		CPI-SS08719F19E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIT	P10721	False	KIT_HUMAN		CPI-SS02D7A1DDE	0.003	0.002	0.08	0.007	0.02	0.008	0.019	0.168	0.531	0.374	0.163	0.034	0.019	0.116	0.011	0.017	0.007	0.212	0.009	0.0	0.066	0.454	0.069	0.039	0.039	1.363	0.065	0.673	0.822	0.141	0.347	0.203	0.881	0.028	0.05
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0EDAE16B6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.012	0.005	0.0	0.009	0.0	0.0	0.006	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD28	P10747	False	CD28_HUMAN		CPI-SS07327E587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.006	0.009	0.0	0.0	0.0	0.04	0.016	0.113	0.128	0.075	0.055	1.175	0.263	0.911	0.216	0.492	0.119	0.504	0.149	0.291	0.166	0.64
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0320FFAFC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.153	0.164	0.071	0.032	0.988	0.273	1.98	0.139	0.302	0.585	0.695	0.786	0.074	0.071	0.543
CD28	P10747	False	CD28_HUMAN		CPI-SS077D7365D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.006	0.009	0.0	0.0	0.0	0.04	0.016	0.113	0.128	0.075	0.055	1.175	0.263	0.911	0.216	0.492	0.119	0.504	0.149	0.291	0.166	0.64
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0B0E09B1C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.153	0.164	0.071	0.032	0.988	0.273	1.98	0.139	0.302	0.585	0.695	0.786	0.074	0.071	0.543
SELL	P14151	False	LYAM1_HUMAN		CPI-SS0EB5AEC83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.481	0.408	0.637	1.554	0.432	0.0	0.28	0.199	0.129	0.032	0.162	0.0	0.082	1.386	0.054
SELP	P16109	False	LYAM3_HUMAN		CPI-SS015E1E2C6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.293	0.048	3.158	0.18	0.428	0.046	0.242	0.019	0.032	0.022	0.0	0.0	0.114	0.0	0.0	0.0	0.003	0.0	0.0	0.008	0.0	0.0	0.0	0.0
SELL	P14151	False	LYAM1_HUMAN		CPI-SS087321EB5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.481	0.408	0.637	1.554	0.432	0.0	0.28	0.199	0.129	0.032	0.162	0.0	0.082	1.386	0.054
SELP	P16109	False	LYAM3_HUMAN		CPI-SS02B7540B0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.293	0.048	3.158	0.18	0.428	0.046	0.242	0.019	0.032	0.022	0.0	0.0	0.114	0.0	0.0	0.0	0.003	0.0	0.0	0.008	0.0	0.0	0.0	0.0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS086A1C18B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.022	0.062	1.404	0.056	0.128	0.062	0.136	0.023	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SELP	P16109	False	LYAM3_HUMAN		CPI-SS06ABF2F5A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.293	0.048	3.158	0.18	0.428	0.046	0.242	0.019	0.032	0.022	0.0	0.0	0.114	0.0	0.0	0.0	0.003	0.0	0.0	0.008	0.0	0.0	0.0	0.0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS04F90EE0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.022	0.062	1.404	0.056	0.128	0.062	0.136	0.023	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS08E6EA18C	0.003	0.0	0.004	0.0	0.0	0.0	0.004	0.0	0.006	0.0	0.29	0.118	0.272	0.592	0.064	0.255	0.031	0.258	0.356	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS0A1864A37	0.003	0.0	0.004	0.0	0.0	0.0	0.004	0.0	0.006	0.0	0.29	0.118	0.272	0.592	0.064	0.255	0.031	0.258	0.356	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS0EB4002A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.038	0.032	0.003	0.035	0.011	0.005	0.006	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS06B94F144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.025	0.133	0.02	0.131	0.102	0.086	0.118	0.106	0.159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPN	P16150	False	LEUK_HUMAN		CPI-SS02A170A99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.121	0.138	0.054	0.043	0.585	0.526	0.294	0.299	0.487	0.606	0.539	0.412	0.139	0.898	0.255
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS03CC15FF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.064	1.138	0.026	1.079	0.029	0.02	0.194	0.066	2.706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS03A3EE72E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.07	0.052	0.131	0.061	2.083	0.029	0.446	0.094	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS0F972435E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.07	0.052	0.131	0.061	2.083	0.029	0.446	0.094	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0273C9AED	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.348	0.734	0.274	1.066	0.574	1.48	0.194	1.792	0.579	0.215	0.013	0.098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0
PECAM1	P16284	False	PECA1_HUMAN		CPI-SS0E0DEA7D5	0.007	0.008	0.003	0.049	0.022	0.023	0.003	0.107	0.002	0.0	2.891	1.103	0.375	2.761	0.729	1.753	0.319	2.437	0.462	0.32	0.108	0.172	0.371	0.019	0.308	0.106	0.088	0.048	0.182	0.039	0.136	0.076	0.123	0.251	0.165
EDN2	P20800	False	EDN2_HUMAN		CPI-SS056AA08CF	0.423	0.2	0.282	0.085	0.039	0.075	0.443	0.0	0.075	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS01946BE5C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.023	0.0	0.0	0.007	0.0	0.093	0.231	0.0	0.041	1.256	0.004	0.0	0.0	0.0	0.0	0.0	0.034	0.032	0.018	0.0	0.0
TNFSF4	P23510	False	TNFL4_HUMAN		CPI-SS04456F441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.008	0.006	0.0	0.0	0.0	0.0
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0C321CE6D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.403	0.047	0.0	0.873	0.004	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0	0.0
GUCY2C	P25092	False	GUC2C_HUMAN		CPI-SS09A3A441F	0.72	0.563	0.752	0.282	0.167	0.188	0.79	0.671	0.372	0.407	0.0	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.004	0.006	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
